Roll Number,Block,Plan,Unit,Civic Address,Street Name,Zoning,Description Code,Description,Assessment Improvement Value,Assessment Land Value,Assessment Other Value,Assessment Year,Assessment Total Value,Poll Division,Poll Division Name,Voting Station,Latitude,Longitude
0907001600,907,4226, ,138,EAGLE DR,GI,903,Comm/Industrial City of YK,0,"298,940.00",0,2015,"298,940.00",7,YK South,NJ MacPherson School,62.45091549,-114.4757869
0907001700,907,4226, ,142,EAGLE DR,GI,903,Comm/Industrial City of YK,0,"298,940.00",0,2015,"298,940.00",7,YK South,NJ MacPherson School,62.45025484,-114.4758351
0907002600,907,4226, ,113,OSPREY RD,GI,103,Commercial/Industrial,0,"547,530.00",0,2015,"547,530.00",7,YK South,NJ MacPherson School,62.44953849,-114.4671422
0907002700,907,4226, ,100,OSPREY RD,GI,103,Commercial/Industrial,0,"315,960.00",0,2015,"315,960.00",7,YK South,NJ MacPherson School,62.44802999,-114.4730416
0907002000,907,4226, ,154,EAGLE DR,GI,903,Comm/Industrial City of YK,0,"394,950.00",0,2015,"394,950.00",7,YK South,NJ MacPherson School,62.44792631,-114.4761175
0907000400,907,4173, ,115,EAGLE DR,GI,103,Commercial/Industrial,"261,950.00","1,311,680.00",0,2015,"1,573,630.00",7,YK South,NJ MacPherson School,62.45077689,-114.4686697
0907000200,907,4167, ,116,EAGLE DR,GI,103,Commercial/Industrial,"26,326,090.00","1,850,160.00",0,2015,"28,176,250.00",7,YK South,NJ MacPherson School,62.45267755,-114.4694302
0569000300,569,4219, , , ,GM,103,Commercial/Industrial,0,"377,820.00",0,2015,"377,820.00",6,Kam Lake,Multiplex Arena,62.41586309,-114.4343451
0569000400,569,4219, , , ,GM,904,Mining & Quarrying City of YK,0,"92,380.00",0,2015,"92,380.00",6,Kam Lake,Multiplex Arena,62.41625584,-114.4277873
0569000100,569,4219, , , ,GM,104,Mining & Quarrying,0,"496,540.00",0,2015,"496,540.00",6,Kam Lake,Multiplex Arena,62.41294709,-114.4245259
0569000200,569,4219, , , ,GM,904,Mining & Quarrying City of YK,0,"337,940.00",0,2015,"337,940.00",6,Kam Lake,Multiplex Arena,62.41240501,-114.4299736
0510003100,510,4200, ,207,WOOLGAR AVE,R2,101,Residential,"286,610.00","149,660.00",0,2015,"436,270.00",4,Frame Lake,École William McDonald Middle School,62.44067655,-114.4075733
0004003500,4,4198, ,3506,MCDONALD DR,OM,103,Commercial/Industrial,"1,404,290.00","183,430.00",0,2015,"1,587,720.00",2,Weledeh,École St. Patrick High School,62.46637998,-114.3465548
0004003400,4,4185, ,3510,MCDONALD DR,OM,103,Commercial/Industrial,"102,340.00","116,950.00",0,2015,"219,290.00",2,Weledeh,École St. Patrick High School,62.46615194,-114.3468234
0090002000,90,482, ,5401,45 ST,R2,101,Residential,"190,550.00","130,800.00",0,2015,"321,350.00",1,Great Slave,École Sir John Franklin High School,62.45313603,-114.3576688
0561004200,561,2247, ,166,WILKINSON CRES,R5,101,Residential,"141,800.00","84,670.00",0,2015,"226,470.00",5,Range Lake,Range Lake North School,62.45203971,-114.4103698
0525005000,525,1977, ,109,BANKE CRES,R1,101,Residential,"441,900.00","118,880.00",0,2015,"560,780.00",7,YK South,NJ MacPherson School,62.44367036,-114.4246248
0525000400,525,1713, ,134,ARDEN AVE,R2,101,Residential,"276,070.00","121,420.00",0,2015,"397,490.00",7,YK South,NJ MacPherson School,62.44371726,-114.427555
0524004700,524,1977, ,116,BANKE CRES,R1,101,Residential,"521,380.00","148,280.00",0,2015,"669,660.00",7,YK South,NJ MacPherson School,62.44383114,-114.4229642
0525004900,525,1977, ,111,BANKE CRES,R1,101,Residential,"234,080.00","122,940.00",0,2015,"357,020.00",7,YK South,NJ MacPherson School,62.44381775,-114.4244358
0526001500,526,1704, ,5089,FINLAYSON DR,R2,101,Residential,"245,410.00","158,710.00",0,2015,"404,120.00",7,YK South,NJ MacPherson School,62.4438732,-114.4302778
0525000600,525,1977, ,138,ARDEN AVE,R2,101,Residential,"341,340.00","126,060.00",0,2015,"467,400.00",7,YK South,NJ MacPherson School,62.44392637,-114.4282914
0519006100,519,1890, ,12,GLICK CRT,R2,101,Residential,"404,450.00","161,830.00",0,2015,"566,280.00",7,YK South,NJ MacPherson School,62.44368545,-114.4183396
0525003200,525,1977, ,9,NUTTALL CRT,R1,101,Residential,"265,580.00","131,800.00",0,2015,"397,380.00",7,YK South,NJ MacPherson School,62.44391153,-114.4261305
0525004100,525,1977, ,112,LOUTITT ST,R1,101,Residential,"306,370.00","124,200.00",0,2015,"430,570.00",7,YK South,NJ MacPherson School,62.44393444,-114.4250783
0519008200,519,3530, ,6206,FINLAYSON DR N,R2,101,Residential,"397,040.00","86,070.00",0,2015,"483,110.00",7,YK South,NJ MacPherson School,62.44385714,-114.4175293
0525004800,525,1977, ,113,BANKE CRES,R1,101,Residential,"294,350.00","133,580.00",0,2015,"427,930.00",7,YK South,NJ MacPherson School,62.44397633,-114.4242375
0525002900,525,1977, ,6,NUTTALL CRT,R1,101,Residential,"405,180.00","161,280.00",0,2015,"566,460.00",7,YK South,NJ MacPherson School,62.44405854,-114.4272215
0524002100,524,1890, ,7,AVERY CRT,R2,101,Residential,"271,910.00","151,150.00",0,2015,"423,060.00",7,YK South,NJ MacPherson School,62.44398551,-114.4213103
0519008100,519,3530, ,6204,FINLAYSON DR N,R2,101,Residential,"397,040.00","86,690.00",0,2015,"483,730.00",7,YK South,NJ MacPherson School,62.44391292,-114.4176979
0525004200,525,1977, ,114,LOUTITT ST,R1,101,Residential,"270,250.00","133,580.00",0,2015,"403,830.00",7,YK South,NJ MacPherson School,62.44409507,-114.4249184
0519008600,519,3969, ,6202,FINLAYSON DR N,R2,101,Residential,"216,780.00","81,540.00",0,2015,"298,320.00",7,YK South,NJ MacPherson School,62.44396722,-114.4178534
0524002300,524,1890, ,5,AVERY CRT,R2,101,Residential,"413,890.00","157,060.00",0,2015,"570,950.00",7,YK South,NJ MacPherson School,62.4444229,-114.4210704
0524002500,524,1890, ,3,AVERY CRT,R2,101,Residential,"342,530.00","139,800.00",0,2015,"482,330.00",7,YK South,NJ MacPherson School,62.44440711,-114.42012
0525002500,525,1977, ,2,NUTTALL CRT,R1,101,Residential,"330,120.00","156,950.00",0,2015,"487,070.00",7,YK South,NJ MacPherson School,62.44453547,-114.426163
0548001200,548,1890, ,6203,FINLAYSON DR,R1,101,Residential,"266,130.00","145,100.00",0,2015,"411,230.00",7,YK South,NJ MacPherson School,62.44446033,-114.4174419
0526002000,526,1977, ,6007,FINLAYSON DR N,R2,101,Residential,"326,470.00","154,560.00",0,2015,"481,030.00",7,YK South,NJ MacPherson School,62.4446312,-114.4290667
0524002400,524,1890, ,4,AVERY CRT,R2,101,Residential,"198,660.00","141,540.00",0,2015,"340,200.00",7,YK South,NJ MacPherson School,62.44449889,-114.4206727
0524008100,524,2032, ,6,PERKINS CRT,R2,101,Residential,"418,120.00","197,970.00",0,2015,"616,090.00",7,YK South,NJ MacPherson School,62.44449218,-114.4217785
0548007100,548,4079, ,6209,FINLAYSON DR N,R2,101,Residential,"139,180.00","133,700.00",0,2015,"272,880.00",7,YK South,NJ MacPherson School,62.44443564,-114.4166412
0524003000,524,1890, ,6194,FINLAYSON DR,R2,101,Residential,"216,190.00","133,520.00",0,2015,"349,710.00",7,YK South,NJ MacPherson School,62.44461373,-114.4190197
0524007900,524,2032, ,4,PERKINS CRT,R2,101,Residential,"350,220.00","158,650.00",0,2015,"508,870.00",7,YK South,NJ MacPherson School,62.44476806,-114.4228261
0525002100,525,1977, ,135,BANKE CRES,R1,101,Residential,"229,990.00","136,280.00",0,2015,"366,270.00",7,YK South,NJ MacPherson School,62.44481836,-114.4251676
0525001300,525,1977, ,6016,FINLAYSON DR N,R2,101,Residential,"327,590.00","114,070.00",0,2015,"441,660.00",7,YK South,NJ MacPherson School,62.44489891,-114.4274893
0526002200,526,1977, ,6011,FINLAYSON DR N,R2,101,Residential,"384,480.00","142,190.00",0,2015,"526,670.00",7,YK South,NJ MacPherson School,62.44490921,-114.4288307
0524008200,524,2032, ,7,PERKINS CRT,R2,101,Residential,"424,980.00","170,600.00",0,2015,"595,580.00",7,YK South,NJ MacPherson School,62.44468607,-114.4213894
0524003100,524,1947, ,6192,FINLAYSON DR N,R2,101,Residential,"183,340.00","146,240.00",0,2015,"329,580.00",7,YK South,NJ MacPherson School,62.444707,-114.419604
0525002000,525,1977, ,137,BANKE CRES,R2,101,Residential,"338,760.00","139,910.00",0,2015,"478,670.00",7,YK South,NJ MacPherson School,62.44485011,-114.4257489
0524005400,524,1977, ,130,BANKE CRES,R1,101,Residential,"226,190.00","127,620.00",0,2015,"353,810.00",7,YK South,NJ MacPherson School,62.44485743,-114.423846
0548001300,548,1890, ,6201,FINLAYSON DR,R1,101,Residential,"453,050.00","189,810.00",0,2015,"642,860.00",7,YK South,NJ MacPherson School,62.44477505,-114.417234
0524003200,524,1947, ,6190,FINLAYSON DR N,R2,101,Residential,"323,880.00","148,280.00",0,2015,"472,160.00",7,YK South,NJ MacPherson School,62.44478234,-114.4198872
0526002300,526,1977, ,6013,FINLAYSON DR N,R2,101,Residential,"301,920.00","130,280.00",0,2015,"432,200.00",7,YK South,NJ MacPherson School,62.44505041,-114.4286999
0525001400,525,1977, ,6018,FINLAYSON DR N,R2,101,Residential,"255,150.00","109,380.00",0,2015,"364,530.00",7,YK South,NJ MacPherson School,62.44503327,-114.427358
0525001800,525,1977, ,141,BANKE CRES,R2,101,Residential,"237,750.00","141,560.00",0,2015,"379,310.00",7,YK South,NJ MacPherson School,62.44497211,-114.426405
0524003300,524,1947, ,6188,FINLAYSON DR N,R2,101,Residential,"173,190.00","147,000.00",0,2015,"320,190.00",7,YK South,NJ MacPherson School,62.44485163,-114.4201707
0524008300,524,2032, ,8,PERKINS CRT,R2,101,Residential,"405,850.00","172,250.00",0,2015,"578,100.00",7,YK South,NJ MacPherson School,62.44489498,-114.4212706
0524005500,524,1977, ,132,BANKE CRES,R1,101,Residential,"233,400.00","133,320.00",0,2015,"366,720.00",7,YK South,NJ MacPherson School,62.44499726,-114.4241233
0525001700,525,1977, ,143,BANKE CRES,R2,101,Residential,"217,490.00","145,100.00",0,2015,"362,590.00",7,YK South,NJ MacPherson School,62.44504026,-114.4267319
0524007800,524,2032, ,3,PERKINS CRT,R2,101,Residential,"438,550.00","161,830.00",0,2015,"600,380.00",7,YK South,NJ MacPherson School,62.4450257,-114.4228243
0524005600,524,1977, , , ,PR,901,Residential City of YK,0,"35,730.00",0,2015,"35,730.00",7,YK South,NJ MacPherson School,62.44507563,-114.4243178
0525001500,525,1977, ,6020,FINLAYSON DR N,R2,101,Residential,"230,870.00","111,660.00",0,2015,"342,530.00",7,YK South,NJ MacPherson School,62.44514279,-114.4271973
0526002400,526,1977, ,6015,FINLAYSON DR N,R2,101,Residential,"294,690.00","127,120.00",0,2015,"421,810.00",7,YK South,NJ MacPherson School,62.44518191,-114.4285523
0524005900,524,1977, ,138,BANKE CRES,R2,101,Residential,"329,170.00","122,810.00",0,2015,"451,980.00",7,YK South,NJ MacPherson School,62.44529614,-114.4251763
0526002600,526,1977, ,6019,FINLAYSON DR N,R2,101,Residential,"192,690.00","120,530.00",0,2015,"313,220.00",7,YK South,NJ MacPherson School,62.44543457,-114.4282201
0548001800,548,1947, ,2,TEES CRT,R1,101,Residential,"329,690.00","153,170.00",0,2015,"482,860.00",7,YK South,NJ MacPherson School,62.44526144,-114.4186894
0524006100,524,1977, ,142,BANKE CRES,R2,101,Residential,"242,030.00","115,970.00",0,2015,"358,000.00",7,YK South,NJ MacPherson School,62.44540342,-114.42585
0548001500,548,1890, ,6197,FINLAYSON DR,R1,101,Residential,"417,520.00","197,170.00",0,2015,"614,690.00",7,YK South,NJ MacPherson School,62.44513715,-114.4178584
0524006200,524,1977, ,144,BANKE CRES,R2,101,Residential,"284,030.00","119,640.00",0,2015,"403,670.00",7,YK South,NJ MacPherson School,62.44548247,-114.4261618
0548001900,548,1947, ,3,TEES CRT,R1,101,Residential,"472,530.00","169,500.00",0,2015,"642,030.00",7,YK South,NJ MacPherson School,62.44539373,-114.4183979
0519004200,519,1890, ,5,DANIELS CRT,R2,101,Residential,"425,650.00","170,050.00",0,2015,"595,700.00",7,YK South,NJ MacPherson School,62.44219907,-114.4195302
0526000700,526,1704, ,5073,FINLAYSON DR,R2,101,Residential,"396,410.00","168,830.00",0,2015,"565,240.00",7,YK South,NJ MacPherson School,62.44246232,-114.4306757
0523003100,523,1704, ,8,HEAL CRT,R2,101,Residential,"388,740.00","138,100.00",0,2015,"526,840.00",7,YK South,NJ MacPherson School,62.44242666,-114.4280245
0519004100,519,1890, ,4,DANIELS CRT,R2,101,Residential,"580,560.00","154,370.00",0,2015,"734,930.00",7,YK South,NJ MacPherson School,62.4422218,-114.4199796
0523002700,523,1704, ,4,HEAL CRT,R2,101,Residential,"294,520.00","151,470.00",0,2015,"445,990.00",7,YK South,NJ MacPherson School,62.44244307,-114.4267199
0523003700,523,1704, ,5068,FINLAYSON DR,R2,101,Residential,"269,290.00","110,530.00",0,2015,"379,820.00",7,YK South,NJ MacPherson School,62.4425552,-114.4291231
0523004400,523,1704, ,5078,FINLAYSON DR,R2,101,Residential,"155,170.00","112,170.00",0,2015,"267,340.00",7,YK South,NJ MacPherson School,62.44297634,-114.4295476
0526001000,526,1704, ,5079,FINLAYSON DR,R2,101,Residential,"348,640.00","172,020.00",0,2015,"520,660.00",7,YK South,NJ MacPherson School,62.44298621,-114.4309467
0526001801,526,1704, , , ,R2,901,Residential City of YK,0,"29,180.00",0,2015,"29,180.00",7,YK South,NJ MacPherson School,62.44311335,-114.4309454
0519004500,519,1890, ,8,DANIELS CRT,R2,101,Residential,"187,810.00","144,240.00",0,2015,"332,050.00",7,YK South,NJ MacPherson School,62.44278613,-114.4191983
0524001100,524,1890, ,154,DAGENAIS DR,R2,101,Residential,"362,850.00","140,420.00",0,2015,"503,270.00",7,YK South,NJ MacPherson School,62.44285505,-114.4220994
0519007650,519,1890, ,496,RANGE LAKE RD,R3,101,Residential,0,"517,600.00",0,2015,"517,600.00",7,YK South,NJ MacPherson School,62.44246838,-114.4148444
0523004100,523,1704, ,4,VAYDIK CRT,R2,101,Residential,"374,270.00","135,630.00",0,2015,"509,900.00",7,YK South,NJ MacPherson School,62.44315463,-114.4285985
0523000600,523,1704, ,131,ARDEN AVE,R2,101,Residential,"366,240.00","128,380.00",0,2015,"494,620.00",7,YK South,NJ MacPherson School,62.44315854,-114.427733
0524003800,524,1977, ,3,GLOWACH CRT,R1,101,Residential,"481,430.00","127,670.00",0,2015,"609,100.00",7,YK South,NJ MacPherson School,62.44305877,-114.4235843
0519005600,519,1890, ,7,GLICK CRT,R2,101,Residential,"421,170.00","162,380.00",0,2015,"583,550.00",7,YK South,NJ MacPherson School,62.44292528,-114.4179518
0523004200,523,1704, ,5,VAYDIK CRT,R2,101,Residential,"235,820.00","130,150.00",0,2015,"365,970.00",7,YK South,NJ MacPherson School,62.44313628,-114.4290501
0519005400,519,1890, ,5,GLICK CRT,R2,101,Residential,"328,020.00","144,240.00",0,2015,"472,260.00",7,YK South,NJ MacPherson School,62.4430015,-114.4188758
0149001302,149,1104,,35,RYCON DR,R3,202,Multi Residential PIL Federal,"7,305,280.00","1,807,400.00",0,2015,"9,112,680.00",1,Great Slave,École Sir John Franklin High School,62.44622842,-114.3666422
0110000100,110,2093, , , ,PR,903,Comm/Industrial City of YK,"19,710.00","32,240.00",0,2015,"51,950.00",1,Great Slave,École Sir John Franklin High School,62.44740497,-114.366769
0304000100,304,2732, ,21,BALLANTYNE CRT,R2,101,Residential,"421,470.00","120,150.00",0,2015,"541,620.00",2,Weledeh,École St. Patrick High School,62.46497981,-114.364239
0304001800,304,2732, ,3,BALLANTYNE CRT,R2,101,Residential,"314,900.00","106,970.00",0,2015,"421,870.00",2,Weledeh,École St. Patrick High School,62.46506064,-114.3654019
0304002600,304,2732, ,211,NIVEN DR,R2,101,Residential,"547,700.00","98,860.00",0,2015,"646,560.00",2,Weledeh,École St. Patrick High School,62.46517859,-114.3670707
0965109000,303, , , , ,NP,901,Residential City of YK,0,"308,440.00",0,2015,"308,440.00",2,Weledeh,École St. Patrick High School,62.46475812,-114.3630116
0308001300,308,2732, ,212,NIVEN DR,R2,101,Residential,"561,440.00","126,360.00",0,2015,"687,800.00",2,Weledeh,École St. Patrick High School,62.46569504,-114.3673291
0611000100,611,4143, , , ,NP,903,Comm/Industrial City of YK,0,"1,826,950.00",0,2015,"1,826,950.00",6,Kam Lake,Multiplex Arena,62.42915976,-114.392045
0964092100,964,727, , , ,PS,903,Comm/Industrial City of YK,0,"247,690.00",0,2015,"247,690.00",6,Kam Lake,Multiplex Arena,62.43810897,-114.3968547
0964091800,964,727, , , ,PS,903,Comm/Industrial City of YK,0,"29,300.00",0,2015,"29,300.00",6,Kam Lake,Multiplex Arena,62.43799664,-114.3962818
0965109800,85J/8,4140, , , ,NP,901,Residential City of YK,0,"863,760.00",0,2015,"863,760.00",2,Weledeh,École St. Patrick High School,62.4627171,-114.3701202
0305003600,305,4071, ,147,HAENER DR,R6,101,Residential,"288,940.00","114,200.00",0,2015,"403,140.00",2,Weledeh,École St. Patrick High School,62.46199783,-114.3738922
0305003500,305,4071, ,145,HAENER DR,R6,101,Residential,"230,510.00","123,700.00",0,2015,"354,210.00",2,Weledeh,École St. Patrick High School,62.46214744,-114.3740682
0510000200,510,1080, ,203,WOOLGAR AVE,R2,101,Residential,"272,320.00","111,160.00",0,2015,"383,480.00",4,Frame Lake,École William McDonald Middle School,62.44046382,-114.4071008
0510000500,510,1080, ,209,WOOLGAR AVE,R2,101,Residential,"320,650.00","111,160.00",0,2015,"431,810.00",4,Frame Lake,École William McDonald Middle School,62.44083318,-114.4074911
0510002600,510,1666,,625-627,WILLIAMS AVE,R3,102,Multi Residential,"747,520.00","187,260.00",0,2012,"934,780.00",6,Kam Lake,Multiplex Arena,62.44085091,-114.4082766
0510000600,510,1080, ,211,WOOLGAR AVE,R2,101,Residential,"251,200.00","116,220.00",0,2015,"367,420.00",4,Frame Lake,École William McDonald Middle School,62.44096255,-114.4076189
0003000200,3,194, , , ,PR,903,Comm/Industrial City of YK,0,"86,260.00",0,2015,"86,260.00",2,Weledeh,École St. Patrick High School,62.46642371,-114.3470807
0003001450,3,4017, ,3502,MCDONALD DR,OM,102,Multi Residential,0,"187,430.00",0,2013,"187,430.00",2,Weledeh,École St. Patrick High School,62.46676717,-114.3468254
0025001301,25,65, ,4923,50 AVE,DT,103,Commercial/Industrial,"9,070,640.00","709,580.00",0,2015,"9,780,220.00",3,YK Centre,Northern United Place,62.45322546,-114.3741122
0032000700,32,65, ,5014,51 ST,DT,103,Commercial/Industrial,0,"219,010.00",0,2015,"219,010.00",3,YK Centre,Northern United Place,62.45263058,-114.3718034
0032002600,32,3156, ,5101,50 AVE,DT,203,Commercial/Industrial Federal,"16,716,220.00","3,130,250.00",0,2015,"19,846,470.00",3,YK Centre,Northern United Place,62.45281183,-114.3727753
0305001700,305,4071, ,130,deWEERDT DR,R6,101,Residential,"698,030.00","133,830.00",0,2015,"831,860.00",2,Weledeh,École St. Patrick High School,62.4634601,-114.3696471
0067002300,67,69, ,4903,47 ST,DT,103,Commercial/Industrial,"269,200.00","229,960.00",0,2015,"499,160.00",2,Weledeh,École St. Patrick High School,62.45696906,-114.3703117
0071002800,71,632, ,4226,49A AVE,R3,101,Residential,"144,840.00","58,050.00",0,2015,"202,890.00",2,Weledeh,École St. Patrick High School,62.45859744,-114.3629658
0071002700,71,632, ,4224,49A AVE,R3,101,Residential,"104,650.00","64,160.00",0,2015,"168,810.00",2,Weledeh,École St. Patrick High School,62.45869737,-114.3629212
0081000500,81,3950, , , ,NP,903,Comm/Industrial City of YK,0,"1,366,760.00",0,2015,"1,366,760.00",2,Weledeh,École St. Patrick High School,62.45702942,-114.3587776
0071002300,71,632, ,4216,49A AVE,R3,101,Residential,"139,720.00","69,670.00",0,2015,"209,390.00",2,Weledeh,École St. Patrick High School,62.45896248,-114.362504
0021100101,21A,650, ,4825,49 AVE,DT,103,Commercial/Industrial,"15,860,620.00","4,558,510.00",0,2015,"20,419,130.00",2,Weledeh,École St. Patrick High School,62.45777434,-114.3728729
